P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
1.36560e+02	2.69743e+02	1.46583e+03	1.15876e+03	1.77720e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.26353e+00
1.37421e+02	2.69757e+02	1.46530e+03	1.15904e+03	1.77869e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.26621e+00
1.38282e+02	2.69771e+02	1.46477e+03	1.15931e+03	1.78018e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.26887e+00
1.39142e+02	2.69784e+02	1.46424e+03	1.15958e+03	1.78167e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.27154e+00
1.40003e+02	2.69798e+02	1.46371e+03	1.15985e+03	1.78315e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.27419e+00
1.40864e+02	2.69812e+02	1.46318e+03	1.16012e+03	1.78464e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.27684e+00
1.41724e+02	2.69825e+02	1.46266e+03	1.16039e+03	1.78612e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.27949e+00
1.42585e+02	2.69839e+02	1.46213e+03	1.16066e+03	1.78760e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.28213e+00
1.43445e+02	2.69853e+02	1.46160e+03	1.16093e+03	1.78907e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.28476e+00
1.44306e+02	2.69867e+02	1.46107e+03	1.16120e+03	1.79055e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.28739e+00
1.45167e+02	2.69881e+02	1.46055e+03	1.16146e+03	1.79202e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.29001e+00
1.46027e+02	2.69895e+02	1.46002e+03	1.16173e+03	1.79349e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.29262e+00
1.46888e+02	2.69908e+02	1.45949e+03	1.16200e+03	1.79495e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.29523e+00
1.47749e+02	2.69922e+02	1.45897e+03	1.16226e+03	1.79642e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.29783e+00
